Order,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Yr Sold,SalePrice,LogSalePrice,Alley_Grvl,Alley_NA,Alley_Pave,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Central Air_N,Central Air_Y,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 2_Norm,Exterior 1st_AsbShng,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_NA,Heating_GasA,Heating_GasW,House Style_1.5Fin,House Style_1Story,House Style_2Story,House Style_SFoyer,House Style_SLvl,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,MS SubClass_20,MS SubClass_30,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_160,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_NA,Mas Vnr Type_Stone,Misc Feature_NA,Misc Feature_Shed,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Roof Matl_CompShg,Roof Style_Gable,Roof Style_Hip,Sale Condition_Abnorml,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_ConLD,Sale Type_New,Sale Type_WD ,Mo Sold_1,Mo Sold_2,Mo Sold_3,Mo Sold_4,Mo Sold_5,Mo Sold_6,Mo Sold_7,Mo Sold_8,Mo Sold_9,Mo Sold_10,Mo Sold_11,Mo Sold_12,TotalFinSF,TotalSF,BsmtFinSF,PorchSF,TotalBath,BsmtBath,AvgBltRemod,PreWarYearBuilt,RecentYearBuilt,YearRemodAdd,haspool,has2ndfloor,hasfireplace,LivAreaRatio,BedRatio,GarageRatio,BathRatio,LotRatio,FireBathRatio,TotalSF x OverallQual x OverallCond,TotalSF x OverallQual x Functional,AvgBltRemod x Functional x TotalFinSF,q1,q2,TotalSF x OverallQual,TotalSF x OverallCond,TotalFinSF x Functional,Functional x OverallQual,AvgBltRemod x OverallCond,AvgBltRemod x TotalFinSF,OverallCond x AvgBltRemod,BsmtFinSF x BsmtQual,BsmtFinSF x BsmtBath,Kitchen AbvGr x KitchenQual,GarageCars x GarageYrBlt,GarageQual x GarageCond x GarageCars,FireplaceQu x Fireplaces
2091,114.0,10357,3,4,1,7,5,20,1991,0.0,4,3,4,3,2,6,738.0,1,0.0,172.0,910.0,4,5,1442,0,0,1442,1.0,2,0,3,1,4,6,8,1,3,20,3,2.0,719.0,3,3,3,0,244,0,0,0,0,0,0,0,2007,179900,12.100161978566867,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2180.0,2352.0,738.0,244,3.0,1.0,19.5,48,0,19,0,0,1,0.22709278748672396,480.6666666666667,0.6666666666666666,1.0,90.85087719298245,0.3333333333333333,82320.0,131712.0,340080.0,192,390.0,16464.0,11760.0,17440.0,56,97.5,42510.0,97.5,2952.0,738.0,4,40.0,18.0,3
2092,116.0,13474,4,4,1,7,5,20,1991,246.0,4,3,4,3,1,5,700.0,1,0.0,0.0,700.0,4,5,1122,1121,0,2243,1.0,2,1,4,1,4,8,8,1,3,20,2,3.0,746.0,3,3,3,127,44,224,0,0,0,0,0,0,2007,225000,12.323860125621126,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2943.0,2943.0,700.0,395,3.5,1.0,19.5,48,0,19,0,1,1,0.218420662015734,560.75,0.75,0.875,116.15517241379311,0.2857142857142857,103005.0,164808.0,459108.0,192,390.0,20601.0,14715.0,23544.0,56,97.5,57388.5,97.5,2800.0,700.0,4,60.0,27.0,3
2093,86.0,10380,3,4,1,7,5,24,1987,172.0,4,3,3,3,4,2,28.0,5,1474.0,0.0,1502.0,5,5,1553,1177,0,2730,1.0,2,1,4,1,4,8,8,1,3,23,3,2.0,576.0,3,3,3,201,96,0,0,0,0,0,3,0,2007,301000,12.614868865984631,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4232.0,4232.0,1502.0,297,3.5,1.0,23.5,44,0,23,0,1,1,0.4077071290944123,682.5,0.5,0.875,120.69767441860465,0.2857142857142857,148120.0,236992.0,795616.0,144,470.0,29624.0,21160.0,33856.0,56,117.5,99452.0,117.5,4506.0,1502.0,4,46.0,18.0,3
2095,82.0,11287,4,4,1,7,6,21,1989,340.0,4,3,4,3,3,6,421.0,1,0.0,386.0,807.0,4,5,1175,807,0,1982,0.0,2,1,3,1,4,7,8,1,3,21,3,2.0,575.0,3,3,3,0,84,0,196,0,0,0,0,0,2007,228500,12.339295865674435,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403.0,2789.0,421.0,280,2.5,0.0,21.0,47,0,21,0,1,1,0.24709843182422256,660.6666666666666,0.6666666666666666,0.8333333333333334,137.64634146341464,0.4,117138.0,156184.0,403704.0,192,420.0,19523.0,16734.0,19224.0,56,126.0,50463.0,126.0,1684.0,0.0,4,42.0,18.0,3
2096,75.0,9317,4,4,1,7,5,16,2001,0.0,4,4,4,4,1,6,497.0,1,0.0,282.0,779.0,5,5,1029,929,0,1958,1.0,2,1,3,1,4,7,8,1,3,16,2,2.0,499.0,3,3,3,202,93,0,0,0,0,0,0,0,2007,220000,12.301387370778713,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2455.0,2737.0,497.0,295,3.5,1.0,12.5,52,0,9,0,1,1,0.2937640871525169,652.6666666666666,0.6666666666666666,1.1666666666666667,124.22666666666667,0.2857142857142857,95795.0,153272.0,245500.0,192,250.0,19159.0,13685.0,19640.0,56,62.5,30687.5,62.5,1988.0,497.0,4,32.0,18.0,3
2098,77.0,9965,4,4,1,8,5,4,2007,340.0,4,3,5,3,4,6,1150.0,1,0.0,316.0,1466.0,5,5,1466,1362,0,2828,1.0,3,0,4,1,4,11,8,1,3,4,2,3.0,1052.0,3,3,3,125,144,0,0,0,0,0,0,0,2007,424870,12.959540872420414,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3978.0,4294.0,1150.0,269,4.0,1.0,3.5,64,8,3,0,1,1,0.43090817862518815,707.0,0.75,1.0,129.41558441558442,0.25,171760.0,274816.0,111384.0,240,70.0,34352.0,21470.0,31824.0,64,17.5,13923.0,17.5,5750.0,1150.0,4,12.0,27.0,3
2099,71.0,9178,4,4,1,8,5,3,2007,306.0,4,3,4,3,3,1,0.0,1,0.0,1643.0,1643.0,5,5,1651,0,0,1651,0.0,2,0,3,1,4,7,8,1,4,3,3,3.0,870.0,3,3,3,204,64,0,0,0,0,0,0,0,2007,250000,12.429220196836383,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1651.0,3294.0,0.0,268,2.0,0.0,3.0,65,9,3,0,0,1,0.3589017215079538,550.3333333333334,1.0,0.6666666666666666,129.26760563380282,0.5,131760.0,210816.0,39624.0,192,60.0,26352.0,16470.0,13208.0,64,15.0,4953.0,15.0,0.0,0.0,4,9.0,27.0,4
2101,91.0,10652,3,4,1,7,5,4,2007,306.0,4,3,4,3,3,1,0.0,1,0.0,1494.0,1494.0,5,5,1494,0,0,1494,0.0,2,0,3,1,4,7,8,1,4,4,2,3.0,840.0,3,3,3,160,33,0,0,0,0,0,0,0,2007,279500,12.540761149388421,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1494.0,2988.0,0.0,193,2.0,0.0,3.5,64,8,3,0,0,1,0.28051070221554636,498.0,1.0,0.6666666666666666,117.05494505494505,0.5,104580.0,167328.0,41832.0,192,70.0,20916.0,14940.0,11952.0,56,17.5,5229.0,17.5,0.0,0.0,4,12.0,27.0,4
2103,66.0,10235,3,4,1,8,5,3,2007,306.0,4,3,4,3,3,1,0.0,1,0.0,1643.0,1643.0,5,5,1651,0,0,1651,0.0,2,0,3,1,4,7,8,1,4,3,2,3.0,870.0,3,3,3,192,64,0,0,0,0,0,0,0,2007,246500,12.415121329251784,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1651.0,3294.0,0.0,256,2.0,0.0,3.0,65,9,3,0,0,1,0.3218368343917929,550.3333333333334,1.0,0.6666666666666666,155.07575757575756,0.5,131760.0,210816.0,39624.0,192,60.0,26352.0,16470.0,13208.0,64,15.0,4953.0,15.0,0.0,0.0,4,9.0,27.0,4
2104,69.0,9588,3,4,1,8,5,3,2007,270.0,4,3,5,3,1,1,0.0,1,0.0,1482.0,1482.0,5,5,1482,1092,0,2574,0.0,2,1,3,1,5,10,8,1,4,3,3,3.0,868.0,3,3,3,0,148,0,0,0,0,0,0,0,2007,276000,12.52815976788113,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2574.0,4056.0,0.0,148,2.5,0.0,3.0,65,9,3,0,1,1,0.4230287859824781,858.0,1.0,0.8333333333333334,138.95652173913044,0.4,162240.0,259584.0,61776.0,300,60.0,32448.0,20280.0,20592.0,64,15.0,7722.0,15.0,0.0,0.0,5,9.0,27.0,4
2106,85.0,11103,3,4,1,7,5,4,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,728.0,728.0,5,5,728,728,0,1456,0.0,2,1,3,1,4,8,8,1,3,4,3,2.0,440.0,3,3,3,0,0,0,0,0,0,0,0,0,2007,155835,11.95655945119582,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1456.0,2184.0,0.0,0,2.5,0.0,4.0,64,8,4,0,1,1,0.19670359362334505,485.3333333333333,0.6666666666666666,0.8333333333333334,130.6235294117647,0.4,76440.0,122304.0,46592.0,192,80.0,15288.0,10920.0,11648.0,56,20.0,5824.0,20.0,0.0,0.0,4,8.0,18.0,3
2107,74.0,8556,4,4,1,7,5,4,2006,0.0,4,3,4,3,3,1,0.0,1,0.0,1240.0,1240.0,5,5,1240,0,0,1240,0.0,2,0,2,1,4,5,8,0,0,4,2,3.0,826.0,3,3,3,140,93,0,0,0,0,0,0,0,2007,194000,12.175618592671356,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1240.0,2480.0,0.0,233,2.0,0.0,4.0,64,8,4,0,0,0,0.2898550724637681,620.0,1.5,1.0,115.62162162162163,0.0,86800.0,138880.0,39680.0,192,80.0,17360.0,12400.0,9920.0,56,20.0,4960.0,20.0,0.0,0.0,4,12.0,27.0,0
2109,75.0,11750,3,4,1,7,5,5,2006,204.0,4,3,4,3,2,6,20.0,1,0.0,1526.0,1546.0,5,5,1546,0,0,1546,0.0,2,0,3,1,4,7,8,0,0,5,2,3.0,796.0,3,3,3,144,42,0,0,0,0,0,0,0,2007,217000,12.28765724080691,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1566.0,3092.0,20.0,186,2.0,0.0,4.5,63,7,4,0,0,0,0.2631489361702128,515.3333333333334,1.0,0.6666666666666666,156.66666666666666,0.0,108220.0,173152.0,56376.0,192,90.0,21644.0,15460.0,12528.0,56,22.5,7047.0,22.5,80.0,0.0,4,15.0,27.0,0
2110,73.0,8760,4,4,1,8,5,4,2006,132.0,4,3,4,3,1,6,36.0,1,0.0,1453.0,1489.0,5,5,1500,0,0,1500,0.0,2,0,3,1,4,7,8,1,4,5,2,2.0,674.0,3,3,3,144,38,0,0,0,0,0,0,0,2007,212999,12.269047444691562,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1536.0,2989.0,36.0,182,2.0,0.0,4.0,64,8,4,0,0,1,0.34121004566210045,500.0,0.6666666666666666,0.6666666666666666,120.0,0.5,119560.0,191296.0,49152.0,192,80.0,23912.0,14945.0,12288.0,64,20.0,6144.0,20.0,144.0,0.0,4,10.0,18.0,4
2112,78.0,9316,4,4,1,7,5,5,2006,0.0,4,3,4,3,4,1,0.0,1,0.0,879.0,879.0,5,5,879,916,0,1795,0.0,2,1,3,1,4,7,8,0,0,5,2,2.0,578.0,3,3,3,164,111,0,0,0,0,0,0,0,2007,191000,12.160033942617156,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1795.0,2674.0,0.0,275,2.5,0.0,4.5,63,7,4,0,1,0,0.2870330613997424,598.3333333333334,0.6666666666666666,0.8333333333333334,119.43589743589743,0.0,93590.0,149744.0,64620.0,192,90.0,18718.0,13370.0,14360.0,56,22.5,8077.5,22.5,0.0,0.0,4,10.0,18.0,0
2113,78.0,9317,3,4,1,6,5,4,2006,0.0,4,3,4,3,1,6,24.0,1,0.0,1290.0,1314.0,4,5,1314,0,0,1314,0.0,2,0,3,1,4,6,8,1,4,4,2,2.0,440.0,3,3,3,0,22,0,0,0,0,0,0,0,2007,176432,12.080696479888447,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1338.0,2628.0,24.0,22,2.0,0.0,4.0,64,8,4,0,0,1,0.2820650423956209,438.0,0.6666666666666666,0.6666666666666666,119.44871794871794,0.5,78840.0,126144.0,42816.0,192,80.0,15768.0,13140.0,10704.0,48,20.0,5352.0,20.0,96.0,0.0,4,8.0,18.0,4
2114,0.0,14364,3,4,2,7,5,22,1989,128.0,4,3,4,3,4,6,1065.0,1,0.0,92.0,1157.0,5,5,1180,882,0,2062,1.0,2,1,3,1,3,7,8,1,4,22,3,2.0,454.0,3,3,3,60,55,0,0,154,0,0,0,0,2007,277000,12.531776395271262,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3127.0,3219.0,1065.0,269,3.5,1.0,21.5,46,0,21,0,1,1,0.22410192147034252,687.3333333333334,0.6666666666666666,1.1666666666666667,500.0,0.2857142857142857,112665.0,180264.0,537844.0,144,430.0,22533.0,16095.0,25016.0,56,107.5,67230.5,107.5,4260.0,1065.0,3,44.0,18.0,4
2115,0.0,8883,3,4,1,7,5,22,1988,360.0,4,3,4,3,1,6,608.0,2,321.0,0.0,929.0,5,5,946,927,0,1873,1.0,2,1,3,1,4,7,8,1,3,22,2,2.0,619.0,3,3,3,108,48,0,0,144,0,0,4,0,2007,207000,12.240478903153711,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2802.0,2802.0,929.0,300,3.5,1.0,22.0,46,0,22,0,1,1,0.3154339750084431,624.3333333333334,0.6666666666666666,1.1666666666666667,500.0,0.2857142857142857,98070.0,156912.0,493152.0,192,440.0,19614.0,14010.0,22416.0,56,110.0,61644.0,110.0,3716.0,929.0,4,44.0,18.0,3
2116,0.0,159000,2,4,3,6,7,52,2006,472.0,4,3,4,3,4,3,697.0,1,0.0,747.0,1444.0,4,5,1444,700,0,2144,0.0,2,0,4,1,4,7,8,2,3,52,3,2.0,389.0,3,3,3,0,98,0,0,0,0,0,0,500,2007,277000,12.531776395271262,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2841.0,3588.0,697.0,98,2.5,0.5,28.0,16,0,4,0,1,1,0.022566037735849056,536.0,0.5,0.625,500.0,0.8,150696.0,172224.0,636384.0,192,560.0,21528.0,25116.0,22728.0,48,196.0,79548.0,196.0,2788.0,348.5,4,104.0,18.0,6
2117,0.0,53107,2,4,2,6,5,18,1992,0.0,4,3,4,3,3,6,985.0,1,0.0,595.0,1580.0,5,5,1079,874,0,1953,1.0,2,1,3,1,4,9,8,2,2,18,3,2.0,501.0,3,3,3,216,231,0,0,0,0,0,0,0,2007,240000,12.388398368982115,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2938.0,3533.0,985.0,447,3.5,1.0,18.0,50,0,18,0,1,1,0.06652607000960326,651.0,0.6666666666666666,1.1666666666666667,500.0,0.5714285714285714,105990.0,169584.0,423072.0,192,360.0,21198.0,17665.0,23504.0,48,90.0,52884.0,90.0,3940.0,985.0,4,36.0,18.0,4
2118,0.0,12205,3,4,1,6,8,44,2007,157.0,3,3,3,2,4,2,568.0,1,0.0,264.0,832.0,4,5,976,1111,0,2087,0.0,2,1,5,1,4,9,8,0,0,44,3,2.0,444.0,3,3,3,133,168,0,0,0,0,0,0,0,2007,187500,12.141539457711714,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2655.0,2919.0,568.0,301,2.5,0.0,23.5,24,0,3,0,1,0,0.2391642769356821,417.4,0.4,0.5,500.0,0.0,140112.0,140112.0,499140.0,108,470.0,17514.0,23352.0,21240.0,48,188.0,62392.5,188.0,1704.0,0.0,4,88.0,18.0,0
